product_id,name,category,brand,price,stock,rating,created_at
P00749,Micellar Water 400ml Pro,Beauty,AurumCare,100.06,7,4.3,2024-10-24
P00750,Face Mask Sheet,Beauty,OceanMist,57.80,457,4.3,2025-05-04
P00751,Face Mask Sheet XL,Beauty,LunaLeaf,9.92,127,4.6,2024-07-02
P00752,Moisturizing Cream 50ml Max,Beauty,VelvetSkin,31.44,428,4.7,2024-06-15
P00753,Body Lotion 250ml,Beauty,LunaLeaf,25.17,601,4.6,2025-06-08
P00754,Shampoo 300ml Pro,Beauty,AurumCare,92.78,962,5.0,2024-12-14
P00755,Moisturizing Cream 50ml Lite,Beauty,VelvetSkin,134.06,584,5.0,2025-01-10
P00756,Hand Cream 75ml,Beauty,SilkAura,56.52,427,4.0,2024-12-07
P00757,Hair Oil 100ml Lite S,Beauty,OceanMist,120.61,143,4.8,2025-09-01
P00758,Face Mask Sheet L,Beauty,SilkAura,131.34,966,3.2,2024-05-06
P00759,Conditioner 300ml,Beauty,VelvetSkin,92.75,21,4.5,2024-05-09
P00760,Hair Oil 100ml,Beauty,AurumCare,30.29,821,4.0,2024-05-03
P00761,Face Serum 30ml Plus M,Beauty,SilkAura,29.36,1029,4.0,2024-12-19
P00762,Moisturizing Cream 50ml 2.0 - Graphite,Beauty,SilkAura,92.41,339,3.9,2025-08-17
P00763,Body Lotion 250ml Pro,Beauty,OceanMist,111.37,21,4.4,2025-01-28
P00764,Micellar Water 400ml Max XL,Beauty,VelvetSkin,29.66,227,3.9,2025-03-11
P00765,Hair Oil 100ml 2.0 - White,Beauty,AurumCare,127.31,100,4.0,2025-01-10
P00766,Conditioner 300ml Pro,Beauty,PureGlow,88.22,287,5.0,2025-06-21
P00767,Moisturizing Cream 50ml Pro - Green,Beauty,LunaLeaf,48.64,833,5.0,2024-06-02
P00768,Shampoo 300ml Max,Beauty,AurumCare,78.94,850,3.7,2024-07-07
P00769,Facial Cleanser 200ml Plus - Red,Beauty,PureGlow,92.86,1126,3.0,2024-12-15
P00770,Conditioner 300ml Pro L,Beauty,VelvetSkin,105.44,146,4.4,2025-09-08
P00771,Conditioner 300ml XL,Beauty,SilkAura,32.34,922,5.0,2024-08-08
P00772,Lip Balm,Beauty,VelvetSkin,89.61,899,4.4,2024-06-01
P00773,Facial Cleanser 200ml Max,Beauty,OceanMist,49.54,1010,5.0,2024-07-10
P00774,Hair Oil 100ml Pro - Blue,Beauty,LunaLeaf,71.11,1160,4.5,2024-08-07
P00775,Face Mask Sheet,Beauty,LunaLeaf,22.30,54,3.5,2024-11-29
P00776,Lip Balm Max,Beauty,VelvetSkin,30.83,203,4.8,2025-09-22
P00777,Sunscreen SPF50 100ml 2.0 - Green,Beauty,SilkAura,135.21,335,3.0,2025-06-18
P00778,Moisturizing Cream 50ml - Red,Beauty,AurumCare,95.86,984,3.8,2024-05-26
P00779,Facial Cleanser 200ml,Beauty,PureGlow,31.85,1022,2.6,2024-08-07
P00780,Moisturizing Cream 50ml Pro XL,Beauty,AurumCare,72.28,1056,4.3,2024-05-16
P00781,Body Lotion 250ml,Beauty,SilkAura,16.46,744,4.8,2024-12-13
P00782,Facial Cleanser 200ml,Beauty,LunaLeaf,19.85,437,4.2,2025-06-17
P00783,Sunscreen SPF50 100ml 2.0 L,Beauty,SilkAura,57.04,1136,3.6,2025-06-12
P00784,Moisturizing Cream 50ml,Beauty,AurumCare,120.47,360,4.6,2024-09-17
P00785,Conditioner 300ml L,Beauty,VelvetSkin,38.51,344,4.1,2025-03-08
P00786,Body Lotion 250ml - Black,Beauty,LunaLeaf,79.95,909,3.5,2024-05-25
P00787,Sunscreen SPF50 100ml XL,Beauty,PureGlow,89.45,358,4.0,2025-05-24
P00788,Lip Balm,Beauty,LunaLeaf,24.46,140,4.1,2025-04-30
P00789,Hair Oil 100ml M - Silver,Beauty,LunaLeaf,62.47,799,3.9,2025-09-01
P00790,Face Mask Sheet,Beauty,OceanMist,16.06,532,2.7,2025-10-02
P00791,Body Lotion 250ml - Silver,Beauty,AurumCare,81.83,1040,3.3,2025-07-10
P00792,Sunscreen SPF50 100ml,Beauty,PureGlow,39.84,692,3.1,2025-09-27
P00793,Facial Cleanser 200ml S,Beauty,LunaLeaf,46.03,108,4.2,2024-12-07
P00794,Hand Cream 75ml 2.0,Beauty,OceanMist,82.19,505,4.9,2024-11-16
P00795,Moisturizing Cream 50ml,Beauty,LunaLeaf,124.66,1150,3.5,2024-07-26
P00796,Facial Cleanser 200ml Plus,Beauty,VelvetSkin,134.25,786,4.2,2025-03-03
P00797,Sunscreen SPF50 100ml,Beauty,VelvetSkin,114.51,83,4.4,2025-05-01
P00798,Hand Cream 75ml Plus,Beauty,VelvetSkin,139.58,698,4.0,2024-12-30
P00799,Conditioner 300ml Max S,Beauty,VelvetSkin,96.41,357,5.0,2024-09-19
P00800,Face Mask Sheet,Beauty,LunaLeaf,135.28,478,5.0,2024-07-28
P00801,Cookbook - Quick Meals - Red,Books,Atlas Editions,63.37,246,4.2,2024-08-30
P00802,Paperback Novel Lite M,Books,Orion Leaf,16.39,218,3.6,2025-07-18
P00803,Cookbook - Quick Meals Plus M - Blue,Books,Orion Leaf,71.91,386,4.9,2024-05-19
P00804,Poetry Collection Pro - White,Books,Silver Quill,27.97,2,3.3,2025-03-09
P00805,Mystery Thriller,Books,Silver Quill,67.46,417,4.7,2025-09-22
P00806,Poetry Collection Pro,Books,Northwind Press,42.52,366,3.8,2025-05-08
P00807,Travel Guide: Japan S,Books,Atlas Editions,78.86,312,4.1,2024-08-08
P00808,Poetry Collection - Green,Books,Atlas Editions,29.38,75,3.7,2024-05-10
P00809,Beginners German Max,Books,Atlas Editions,51.71,9,4.7,2024-07-27
P00810,Business Strategy 101 M,Books,OpenPage,50.87,438,3.1,2025-01-25
P00811,Poetry Collection XL,Books,Northwind Press,72.06,143,4.6,2025-03-03
P00812,Cookbook - Quick Meals Plus,Books,Sunset House,15.60,178,5.0,2025-01-21
P00813,Mystery Thriller Pro M - Black,Books,Northwind Press,66.42,143,5.0,2024-06-28
P00814,Short Stories Lite,Books,Sunset House,54.74,25,3.4,2025-08-29
P00815,Short Stories Plus,Books,Silver Quill,44.93,414,3.5,2024-12-06
P00816,Short Stories Max S - Blue,Books,Northwind Press,9.48,450,4.9,2024-12-24
P00817,Travel Guide: Japan Max,Books,Sunset House,17.83,392,3.7,2025-06-22
P00818,History of Art M - Green,Books,OpenPage,37.96,145,3.7,2025-03-08
P00819,Business Strategy 101 - Red,Books,Northwind Press,9.58,311,4.2,2024-09-10
P00820,Beginners German Lite,Books,OpenPage,48.86,98,3.9,2024-08-28
P00821,Beginners German,Books,Northwind Press,73.32,324,3.2,2025-02-03
P00822,Data Science Handbook,Books,Atlas Editions,53.68,227,4.5,2025-09-26
P00823,History of Art Pro,Books,Northwind Press,13.64,309,5.0,2025-03-01
P00824,Cookbook - Quick Meals XL,Books,Northwind Press,30.98,91,5.0,2024-08-03
P00825,Beginners German M,Books,Atlas Editions,71.44,372,4.2,2024-07-16
P00826,Short Stories L - Graphite,Books,OpenPage,13.13,241,4.1,2025-03-18
P00827,Beginners German Max,Books,Atlas Editions,63.57,226,4.2,2024-08-12
P00828,Paperback Novel Pro S,Books,OpenPage,44.73,206,4.6,2025-08-08
P00829,Poetry Collection M,Books,Atlas Editions,19.62,109,4.7,2025-01-08
P00830,Short Stories - Graphite,Books,Orion Leaf,17.45,261,2.9,2025-08-28
P00831,Beginners German Lite,Books,Silver Quill,29.29,150,4.2,2024-06-21
P00832,Travel Guide: Japan Pro - Graphite,Books,Silver Quill,6.19,104,5.0,2025-02-21
P00833,Cookbook - Quick Meals Lite,Books,OpenPage,36.86,495,3.6,2025-07-02
P00834,Mystery Thriller M,Books,OpenPage,62.81,467,3.4,2025-01-01
P00835,Data Science Handbook,Books,Northwind Press,56.05,379,4.1,2025-08-11
P00836,Data Science Handbook,Books,Northwind Press,37.35,121,3.8,2025-08-16
P00837,Business Strategy 101,Books,Silver Quill,78.31,423,5.0,2024-07-27
P00838,Paperback Novel,Books,Silver Quill,65.37,362,4.3,2025-03-22
P00839,Poetry Collection,Books,Silver Quill,68.19,37,4.1,2024-12-28
P00840,Travel Guide: Japan,Books,OpenPage,16.19,106,4.4,2025-10-05
P00841,Poetry Collection - Silver,Books,Silver Quill,7.06,487,4.6,2024-07-06
P00842,Cookbook - Quick Meals Max - Blue,Books,Sunset House,55.64,228,3.9,2024-12-04
P00843,Travel Guide: Japan Plus - Black,Books,Atlas Editions,42.16,221,4.2,2024-09-17
P00844,Business Strategy 101 - Graphite,Books,Silver Quill,54.11,118,4.2,2025-01-28
P00845,Paperback Novel M,Books,Orion Leaf,57.08,174,3.7,2024-08-08
P00846,Short Stories Max M,Books,Atlas Editions,33.41,109,3.8,2025-01-09
P00847,Travel Guide: Japan 2.0,Books,Orion Leaf,39.20,160,4.7,2025-06-01
P00848,Business Strategy 101 Pro M,Books,Atlas Editions,25.58,423,3.9,2025-10-02
P00849,Data Science Handbook,Books,Sunset House,22.21,104,3.8,2025-06-24
P00850,Poetry Collection,Books,Orion Leaf,70.29,243,4.5,2024-07-27
P00851,Mystery Thriller Pro L,Books,Silver Quill,72.78,416,4.5,2024-10-07
P00852,Data Science Handbook,Books,Orion Leaf,49.92,452,5.0,2025-03-17
P00853,Business Strategy 101 XL - Blue,Books,Atlas Editions,26.11,196,3.3,2025-05-27
P00854,Poetry Collection,Books,Silver Quill,70.25,3,4.0,2024-05-05
P00855,Travel Guide: Japan M - White,Books,Sunset House,12.73,216,4.8,2024-05-06
P00856,Business Strategy 101,Books,Atlas Editions,77.06,390,4.5,2024-12-04
P00857,Business Strategy 101 - Green,Books,Sunset House,27.66,348,4.4,2025-10-01
P00858,Poetry Collection XL,Books,Atlas Editions,30.12,434,4.1,2024-08-02
P00859,Data Science Handbook,Books,OpenPage,47.29,306,3.4,2024-05-31
P00860,Business Strategy 101 - Silver,Books,Silver Quill,22.31,49,4.7,2024-12-29
P00861,History of Art XL,Books,OpenPage,22.03,288,4.7,2025-03-07
P00862,Fantasy Epic Vol. 1 M - Silver,Books,Orion Leaf,59.63,25,3.0,2025-03-27
P00863,Data Science Handbook Pro,Books,Atlas Editions,7.80,347,5.0,2025-08-30
P00864,Data Science Handbook - Green,Books,Atlas Editions,51.32,451,3.4,2024-12-21
P00865,Paperback Novel Pro S,Books,OpenPage,48.38,145,3.7,2025-01-19
P00866,Short Stories - Black,Books,Orion Leaf,11.82,201,4.5,2025-07-05
P00867,History of Art,Books,Silver Quill,31.45,55,4.3,2025-03-09
P00868,Data Science Handbook L,Books,Silver Quill,29.71,316,4.2,2025-02-16
P00869,Childrens Stories M,Books,Orion Leaf,15.60,274,5.0,2025-03-13
P00870,Poetry Collection - Green,Books,Silver Quill,26.69,262,4.3,2024-10-15
P00871,Mystery Thriller - Silver,Books,Orion Leaf,38.54,220,3.4,2024-12-13
P00872,Paperback Novel,Books,Sunset House,23.78,384,4.8,2024-08-16
P00873,Beginners German,Books,Northwind Press,46.69,353,4.9,2025-01-22
P00874,Paperback Novel,Books,OpenPage,64.93,130,3.3,2024-12-26
P00875,Mystery Thriller Lite,Books,Silver Quill,47.53,219,3.7,2025-06-23
P00876,Short Stories,Books,Orion Leaf,21.19,204,4.9,2024-06-01
P00877,Cookbook - Quick Meals Lite - Silver,Books,Atlas Editions,69.33,391,4.3,2024-12-23
P00878,Cookbook - Quick Meals 2.0,Books,Northwind Press,53.36,3,4.8,2024-12-28
P00879,Fantasy Epic Vol. 1 - Graphite,Books,Atlas Editions,52.10,102,3.9,2025-07-18
P00880,History of Art - Silver,Books,OpenPage,28.01,402,4.0,2024-05-24
P00881,Childrens Stories 2.0 S,Books,Northwind Press,11.01,410,3.3,2024-05-01
P00882,Fantasy Epic Vol. 1,Books,Silver Quill,27.10,133,3.5,2025-06-19
P00883,History of Art,Books,Sunset House,36.85,60,5.0,2024-12-05
P00884,Data Science Handbook S,Books,Orion Leaf,28.54,317,4.4,2025-06-16
P00885,Childrens Stories Plus,Books,Atlas Editions,43.09,157,4.5,2024-08-15
P00886,Poetry Collection Lite,Books,OpenPage,77.43,248,4.2,2024-11-28
P00887,History of Art,Books,OpenPage,66.04,67,3.7,2024-12-25
P00888,Poetry Collection - Graphite,Books,Orion Leaf,24.78,310,2.7,2025-07-23
P00889,Mystery Thriller 2.0 XL,Books,Silver Quill,29.64,425,4.4,2024-09-21
P00890,Data Science Handbook,Books,Orion Leaf,75.33,46,3.6,2024-06-19
P00891,Poetry Collection Lite M,Books,Sunset House,9.56,392,4.4,2024-05-22
P00892,Travel Guide: Japan Max,Books,Atlas Editions,11.59,419,3.1,2024-05-09
P00893,Travel Guide: Japan,Books,Atlas Editions,19.70,450,4.7,2025-06-15
P00894,Poetry Collection Max S,Books,Orion Leaf,28.49,340,3.9,2025-10-06
P00895,Data Science Handbook,Books,Atlas Editions,28.22,117,4.4,2025-06-15
P00896,Beginners German XL,Books,Northwind Press,22.43,491,5.0,2025-03-07
P00897,Paperback Novel - Blue,Books,Northwind Press,6.54,462,4.3,2025-01-31
P00898,Travel Guide: Japan XL,Books,Northwind Press,48.87,187,4.4,2024-06-27
P00899,Childrens Stories Pro,Books,Atlas Editions,70.79,493,3.3,2024-08-23
P00900,Data Science Handbook,Books,Atlas Editions,76.67,361,3.6,2025-09-15
P00901,Aquarium Filter S - White,Pets,WildFeast,104.36,244,1.8,2025-04-06
P00902,Bird Seed 1kg Max,Pets,WildFeast,93.18,1,4.3,2025-01-19
P00903,Pet Bed Medium L,Pets,Paw&Co,120.70,44,3.9,2024-06-27
P00904,Small Animal Hay 1kg,Pets,PetNest,60.02,700,3.4,2024-11-19
P00905,Pet Shampoo 250ml,Pets,PetNest,180.44,547,4.4,2025-04-17
P00906,Dry Dog Food 5kg,Pets,Paw&Co,92.58,89,4.2,2025-04-21
P00907,Pet Shampoo 250ml M,Pets,FurryFriends,141.09,688,4.5,2024-11-22
P00908,Dog Leash Nylon,Pets,PetNest,172.76,271,4.5,2025-10-02
P00909,Pet Treats Mixed 500g M - White,Pets,AquaPets,147.83,491,4.3,2025-05-20
P00910,Pet Treats Mixed 500g Lite XL - Red,Pets,HappyTail,19.70,303,4.4,2025-03-22
P00911,Aquarium Filter L - White,Pets,Paw&Co,98.30,400,4.9,2025-07-18
P00912,Pet Treats Mixed 500g,Pets,HappyTail,81.86,596,3.4,2024-07-05
P00913,Bird Seed 1kg 2.0 - Blue,Pets,PetNest,23.38,174,3.6,2025-09-22
P00914,Bird Seed 1kg 2.0,Pets,WildFeast,59.12,616,3.4,2025-08-07
P00915,Pet Shampoo 250ml Plus - Blue,Pets,FurryFriends,102.17,352,4.6,2025-05-29
P00916,Dog Leash Nylon Max - Red,Pets,HappyTail,75.98,238,4.6,2025-08-22
P00917,Aquarium Filter,Pets,FurryFriends,60.21,156,3.0,2024-08-16
P00918,Pet Shampoo 250ml 2.0 - Silver,Pets,FurryFriends,141.82,513,3.4,2024-10-16
P00919,Aquarium Filter,Pets,PetNest,67.23,205,5.0,2025-10-08
P00920,Pet Shampoo 250ml Plus,Pets,Paw&Co,97.27,691,3.5,2024-12-12
P00921,Cat Litter 10L - Graphite,Pets,PetNest,116.62,284,3.6,2025-10-19
P00922,Pet Treats Mixed 500g Max,Pets,WildFeast,97.41,443,3.4,2025-01-31
P00923,Cat Scratching Post Pro,Pets,PetNest,100.86,163,4.5,2024-08-06
P00924,Cat Litter 10L 2.0 S,Pets,Paw&Co,160.83,675,4.0,2025-03-17
P00925,Aquarium Filter Pro M - Blue,Pets,AquaPets,57.42,249,3.6,2024-11-20
P00926,Pet Treats Mixed 500g Pro,Pets,AquaPets,13.42,484,4.4,2025-08-08
P00927,Cat Litter 10L,Pets,WildFeast,113.46,448,4.4,2025-05-19
P00928,Dog Leash Nylon Plus - Green,Pets,HappyTail,21.56,275,5.0,2024-05-22
P00929,Bird Seed 1kg Lite,Pets,AquaPets,57.36,183,4.2,2024-12-25
P00930,Pet Bed Medium Plus XL,Pets,AquaPets,55.81,131,3.9,2024-09-28
P00931,Aquarium Filter Pro,Pets,AquaPets,172.05,24,4.5,2025-05-20
P00932,Cat Litter 10L L,Pets,FurryFriends,76.39,312,4.1,2024-09-10
P00933,Aquarium Filter,Pets,Paw&Co,48.62,576,3.8,2025-06-21
P00934,Bird Seed 1kg,Pets,FurryFriends,13.52,252,4.3,2024-10-10
P00935,Cat Litter 10L M - Green,Pets,PetNest,194.53,88,4.5,2025-08-29
P00936,Pet Bed Medium,Pets,FurryFriends,136.77,368,3.6,2024-09-21
P00937,Dog Leash Nylon,Pets,PetNest,140.62,438,4.0,2024-06-28
P00938,Aquarium Filter,Pets,Paw&Co,29.24,443,3.4,2025-10-07
P00939,Bird Seed 1kg Plus,Pets,AquaPets,132.10,686,4.1,2025-02-11
P00940,Pet Shampoo 250ml,Pets,WildFeast,178.36,630,3.8,2025-01-20
P00941,Pet Treats Mixed 500g M,Pets,FurryFriends,10.53,353,3.9,2025-02-26
P00942,Dog Leash Nylon L,Pets,PetNest,59.81,110,4.4,2024-08-08
P00943,Aquarium Filter Max M - Green,Pets,HappyTail,50.26,102,3.5,2025-08-15
P00944,Fish Flakes 200g S - Blue,Pets,PetNest,184.90,381,4.4,2025-05-02
P00945,Bird Seed 1kg,Pets,WildFeast,199.08,158,3.8,2025-01-12
P00946,Pet Shampoo 250ml Pro - Red,Pets,WildFeast,26.75,107,4.5,2025-10-06
P00947,Cat Scratching Post Plus,Pets,Paw&Co,147.88,315,4.0,2024-08-17
P00948,Cat Litter 10L M,Pets,PetNest,121.48,61,4.1,2025-08-18
P00949,Pet Shampoo 250ml XL - Black,Pets,AquaPets,38.94,591,3.5,2025-10-08
P00950,Cat Litter 10L,Pets,Paw&Co,62.16,315,3.7,2025-07-05
P00951,Pet Shampoo 250ml - Red,Pets,HappyTail,173.80,79,4.6,2024-08-20
P00952,Pet Bed Medium Max XL,Pets,PetNest,42.11,267,4.5,2025-10-13
P00953,Small Animal Hay 1kg 2.0,Pets,HappyTail,61.52,651,4.1,2024-07-10
P00954,Pet Bed Medium Plus,Pets,WildFeast,3.95,69,4.9,2024-12-10
P00955,Dry Dog Food 5kg,Pets,Paw&Co,111.94,274,3.5,2025-04-24
P00956,Bird Seed 1kg Pro S - Silver,Pets,Paw&Co,4.98,541,3.8,2024-07-14
P00957,Pet Treats Mixed 500g,Pets,Paw&Co,183.42,122,5.0,2025-08-16
P00958,Pet Bed Medium L,Pets,HappyTail,108.12,369,4.5,2025-05-18
P00959,Cat Toys (6-pack),Pets,HappyTail,189.39,518,3.6,2025-05-16
P00960,Pet Bed Medium,Pets,AquaPets,18.26,66,3.9,2024-12-18
P00961,Bird Seed 1kg S - Silver,Pets,WildFeast,142.56,442,3.5,2025-10-17
P00962,Dog Leash Nylon Pro,Pets,WildFeast,82.43,116,3.9,2025-09-23
P00963,Pet Shampoo 250ml Max - Green,Pets,WildFeast,177.81,259,4.1,2024-07-17
P00964,Aquarium Filter,Pets,PetNest,193.86,283,5.0,2024-05-22
P00965,Pet Bed Medium,Pets,PetNest,104.27,15,4.9,2024-10-30
P00966,Cat Litter 10L Plus,Pets,HappyTail,52.97,389,3.9,2024-10-16
P00967,Cat Litter 10L 2.0 XL,Pets,AquaPets,185.24,86,3.7,2024-11-11
P00968,Dog Leash Nylon - Silver,Pets,WildFeast,17.14,246,3.3,2024-06-11
P00969,Aquarium Filter XL,Pets,WildFeast,47.83,66,5.0,2024-06-17
P00970,Cat Scratching Post - Red,Pets,FurryFriends,162.26,428,5.0,2024-08-04
P00971,Pet Bed Medium Pro - Red,Pets,WildFeast,144.36,264,3.8,2025-09-21
P00972,Cat Toys (6-pack) 2.0 XL - Red,Pets,PetNest,97.78,186,3.0,2024-12-17
P00973,Fish Flakes 200g M,Pets,PetNest,120.56,17,5.0,2024-07-19
P00974,Dog Leash Nylon Lite,Pets,WildFeast,104.69,426,4.5,2025-04-18
P00975,Aquarium Filter - Blue,Pets,HappyTail,5.79,645,2.9,2024-06-12
P00976,Pet Shampoo 250ml M,Pets,FurryFriends,45.09,457,2.7,2025-10-04
P00977,Pet Bed Medium - Silver,Pets,PetNest,193.48,125,3.6,2025-06-15
P00978,Dry Dog Food 5kg 2.0,Pets,HappyTail,80.88,500,4.4,2025-01-18
P00979,Fish Flakes 200g,Pets,HappyTail,68.59,610,3.6,2024-12-30
P00980,Small Animal Hay 1kg,Pets,AquaPets,111.22,232,3.7,2024-12-11
P00981,Bird Seed 1kg 2.0 - Blue,Pets,PetNest,124.98,126,4.2,2024-05-16
P00982,Cat Litter 10L Lite S,Pets,Paw&Co,64.17,221,2.9,2024-09-15
P00983,Bird Seed 1kg - White,Pets,WildFeast,113.43,602,3.9,2024-07-27
P00984,Small Animal Hay 1kg Plus,Pets,Paw&Co,136.54,110,4.1,2024-08-24
P00985,Pet Treats Mixed 500g Pro S - Black,Pets,AquaPets,181.96,660,4.1,2025-04-24
P00986,Fish Flakes 200g Max XL,Pets,PetNest,31.03,680,4.4,2024-07-11
P00987,Pet Treats Mixed 500g,Pets,AquaPets,143.78,54,2.1,2024-10-22
P00988,Pet Treats Mixed 500g,Pets,HappyTail,99.18,584,4.1,2025-07-06
P00989,Small Animal Hay 1kg L - Silver,Pets,HappyTail,32.19,589,5.0,2024-11-16
P00990,Cat Litter 10L,Pets,Paw&Co,196.00,20,3.3,2025-08-05
P00991,Dry Dog Food 5kg Max XL,Pets,WildFeast,55.45,477,5.0,2025-07-10
P00992,Cat Scratching Post Pro,Pets,FurryFriends,99.74,218,3.1,2024-07-29
P00993,Cat Scratching Post Plus,Pets,FurryFriends,5.83,146,2.8,2024-10-11
P00994,Aquarium Filter L,Pets,WildFeast,189.23,268,3.3,2025-09-24
P00995,Bird Seed 1kg,Pets,HappyTail,4.30,124,5.0,2024-10-09
P00996,Pet Bed Medium Lite S,Pets,PetNest,61.77,228,4.5,2024-11-24
P00997,Pet Shampoo 250ml Plus - White,Pets,AquaPets,111.93,101,3.8,2025-05-19
P00998,Dog Leash Nylon XL,Pets,HappyTail,148.29,613,3.1,2024-05-31
P00999,Dog Leash Nylon 2.0 - Silver,Pets,FurryFriends,193.92,321,4.4,2024-08-31
P01000,Bird Seed 1kg,Pets,Paw&Co,170.70,574,4.1,2025-05-09
